视频标题,视频BV号,弹幕出现时间,类型,字体大小,颜色,发送时间,弹幕池,用户哈希,弹幕ID,弹幕内容
《崩坏：星穹铁道》知更鸟角色PV——「孤独摇摆」,BV1Am411y7iK,13.715,1,25,16777215,2024-11-25 18:14:43,0,b83e09a1,1723342904569135616,知更鸟不歪，玩到关服
《崩坏：星穹铁道》知更鸟角色PV——「孤独摇摆」,BV1Am411y7iK,6.7,1,25,16777215,2024-11-25 18:08:55,0,9760ec24,1723339988110365184,《孤独摇滚》
《崩坏：星穹铁道》知更鸟角色PV——「孤独摇摆」,BV1Am411y7iK,5.331,1,25,16777215,2024-11-25 17:43:11,0,d9f8473f,1723327038163005696,知更鸟不歪，玩到关服
《崩坏：星穹铁道》知更鸟角色PV——「孤独摇摆」,BV1Am411y7iK,4.699,1,25,16777215,2024-11-25 16:27:57,0,a98b763f,1723289167271783168,《孤独摇滚》
《崩坏：星穹铁道》知更鸟角色PV——「孤独摇摆」,BV1Am411y7iK,5.598,1,25,16777215,2024-11-25 14:25:46,0,fb163389,1723227673356112896,知更鸟不歪，玩到关服
《崩坏：星穹铁道》知更鸟角色PV——「孤独摇摆」,BV1Am411y7iK,3.37,1,25,16777215,2024-11-25 13:39:29,0,fe94485b,1723204376967325696,知更鸟不歪，玩到关服
《崩坏：星穹铁道》知更鸟角色PV——「孤独摇摆」,BV1Am411y7iK,1.726,1,25,16777215,2024-11-25 13:32:56,0,5c4020ad,1723201078532651520,老婆
《崩坏：星穹铁道》知更鸟角色PV——「孤独摇摆」,BV1Am411y7iK,3.624,1,25,16777215,2024-11-25 12:32:18,0,a773af92,1723170565331779328,知更鸟不歪，玩到关服
《崩坏：星穹铁道》知更鸟角色PV——「孤独摇摆」,BV1Am411y7iK,2.745,1,25,16777215,2024-11-25 03:56:02,0,61e1a1e5,1722910720263362560,《孤独摇滚》
《崩坏：星穹铁道》知更鸟角色PV——「孤独摇摆」,BV1Am411y7iK,11.974,1,25,16777215,2024-11-25 01:24:08,0,ba0a11c1,1722834264761861632,知更鸟不歪，玩到关服
《崩坏：星穹铁道》知更鸟角色PV——「孤独摇摆」,BV1Am411y7iK,4.876,1,25,16777215,2024-11-25 01:23:50,0,ba0a11c1,1722834108540823296,《孤独摇滚》
《崩坏：星穹铁道》知更鸟角色PV——「孤独摇摆」,BV1Am411y7iK,11.89,1,25,16777215,2024-11-25 01:18:02,0,9d6bc1ce,1722831191922467840,知更鸟不歪，玩到关服
